[run number],maximum-sugar-endowment,minimum-sugar-endowment,visualization,taxation,redistribution,initial-population,[step],avg-gini,starvation,avg-wealth,total-wealth,avg-diff
226,120,60,no-visualization,linear-collection,dynamic,400,1500,0.0213888000292934,0,84.5530049999999,33315,5.09187
227,120,70,no-visualization,linear-collection,dynamic,400,1500,0.0213354218466998,0,87.007975,33369,5.33359
228,120,80,no-visualization,linear-collection,dynamic,400,1500,0.0212029387248537,0,90.7746199999999,36645,5.53345
229,120,90,no-visualization,linear-collection,dynamic,400,1500,0.0211874312428215,0,97.18349,39160,5.98292
230,120,100,no-visualization,linear-collection,dynamic,400,1500,0.020626487399515,0,103.146215,40964,6.187845
231,120,110,no-visualization,linear-collection,dynamic,400,1500,0.0207586529438999,0,107.808895,41751,6.48338
232,120,120,no-visualization,linear-collection,dynamic,400,0,0.020626487399515,0,103.146215,40964,6.187845
233,120,130,no-visualization,linear-collection,dynamic,400,0,0.020626487399515,0,103.146215,40964,6.187845
234,120,140,no-visualization,linear-collection,dynamic,400,0,0.020626487399515,0,103.146215,40964,6.187845
235,120,150,no-visualization,linear-collection,dynamic,400,0,0.020626487399515,0,103.146215,40964,6.187845
236,120,160,no-visualization,linear-collection,dynamic,400,0,0.020626487399515,0,103.146215,40964,6.187845
237,120,170,no-visualization,linear-collection,dynamic,400,0,0.020626487399515,0,103.146215,40964,6.187845
238,120,180,no-visualization,linear-collection,dynamic,400,0,0.020626487399515,0,103.146215,40964,6.187845
239,120,190,no-visualization,linear-collection,dynamic,400,0,0.020626487399515,0,103.146215,40964,6.187845
240,120,200,no-visualization,linear-collection,dynamic,400,0,0.020626487399515,0,103.146215,40964,6.187845
241,130,10,no-visualization,linear-collection,dynamic,400,1500,0.0327233712274582,0,61.428005,25915,4.1278
242,130,20,no-visualization,linear-collection,dynamic,400,1500,0.0297720449796133,0,66.277255,25807,4.46528
243,130,30,no-visualization,linear-collection,dynamic,400,1500,0.0257365652449743,0,71.903535,30042,4.44028
244,130,40,no-visualization,linear-collection,dynamic,400,1500,0.0243929783693854,0,75.84498,30118,4.750725
245,130,50,no-visualization,linear-collection,dynamic,400,1500,0.0233149021590236,0,81.083765,33330,5.088315
246,130,60,no-visualization,linear-collection,dynamic,400,1500,0.0222222579445537,0,86.1170100000001,33893,5.31974
247,130,70,no-visualization,linear-collection,dynamic,400,1500,0.021835404777704,0,89.66857,37612,5.51581
248,130,80,no-visualization,linear-collection,dynamic,400,1500,0.0214278446934628,0,94.2650699999999,37374,5.73696
249,130,90,no-visualization,linear-collection,dynamic,400,1500,0.0212859052425169,0,100.34347,40886,6.231215
250,130,100,no-visualization,linear-collection,dynamic,400,1500,0.0206579991767578,0,105.34537,42994,6.29509
251,130,110,no-visualization,linear-collection,dynamic,400,1500,0.0209110163486822,0,111.0793,43046,6.78721
252,130,120,no-visualization,linear-collection,dynamic,400,1500,0.0209454444775271,0,115.6714,45274,7.15185500000001
253,130,130,no-visualization,linear-collection,dynamic,400,0,0.0209110163486822,0,111.0793,43046,6.78721
254,130,140,no-visualization,linear-collection,dynamic,400,0,0.0209110163486822,0,111.0793,43046,6.78721
255,130,150,no-visualization,linear-collection,dynamic,400,0,0.0209110163486822,0,111.0793,43046,6.78721
256,130,160,no-visualization,linear-collection,dynamic,400,0,0.0209110163486822,0,111.0793,43046,6.78721
257,130,170,no-visualization,linear-collection,dynamic,400,0,0.0209110163486822,0,111.0793,43046,6.78721
258,130,180,no-visualization,linear-collection,dynamic,400,0,0.0209110163486822,0,111.0793,43046,6.78721
259,130,190,no-visualization,linear-collection,dynamic,400,0,0.0209110163486822,0,111.0793,43046,6.78721
260,130,200,no-visualization,linear-collection,dynamic,400,0,0.0209110163486822,0,111.0793,43046,6.78721
261,140,10,no-visualization,linear-collection,dynamic,400,1500,0.0333753480924461,0,65.96973,27596,4.59281
262,140,20,no-visualization,linear-collection,dynamic,400,1500,0.0293587471054929,0,71.10501,29325,4.58691
263,140,30,no-visualization,linear-collection,dynamic,400,1500,0.0264717862576396,0,76.12001,30577,4.849275
264,140,40,no-visualization,linear-collection,dynamic,400,1500,0.0246548523098629,0,82.15118,32973,5.16401
